16384	
-9.26	5.29
-5.36	8.63
9.59	-8.03
-0.76	-6.74
-5.19	-3.38
9.16	6.9
-2.97	5.93
-8.17	-7.37
8.99	-3.5
-9.35	6.53
7.55	8.15
-1.91	5.56
-4.79	-0.23
1.01	6.55
-6.75	-2.35
1.74	-8.88
7.48	6.05
4.07	-8.11
3.54	-3.21
-0.72	8.97
1.6	7.21
-1.51	-3.4
-2.82	9.05
7.32	9.11
4.31	-7.68
-7.71	5.04
6.7	-2.48
4.65	-9.86
6.8	9.7
-3.77	4.65
-1.99	4.42
-4.19	-0.63
2.38	9.58
8.3	-3.23
6.33	6.48
-9.51	2.44
-3.71	3.5
5.17	-0.59
-3.12	0.42
6.24	-4.27
3.38	-1.55
-0.15	-8.61
8.27	-1.78
-2.11	1.04
-6	4.16
6.34	2.9
-5.62	-9.16
-1.89	-3.74
6.42	7.63
3.78	3.26
4.47	5.23
-8.79	-6.78
-9.89	-5.2
6.91	-8.76
3.72	0.23
-3.94	0.27
-2.88	-9.39
-6.12	-6.77
-8.7	-3.21
-1.03	-6.83
-9.73	-5.79
9.5	-5.1
0.06	-8.73
-1.54	0.16
-3.31	-1.31
-5.16	4.73
-8.54	0.12
9.29	-2.56
8.19	-2.41
-5.4	-3.85
1.1	3.38
-8.1	8.49
6.64	9.24
6.49	-9.36
5.04	-5.53
-1.09	-2.41
-9.37	-5.27
-4.46	-6.51
9.72	1.54
6.47	-7.27
-4.49	-1.5
-4.33	-9.02
-2.27	-7.11
-1.57	-8.44
-8.52	-6.4
0.72	2.54
5.77	8.57
-6.09	3.91
-4.59	5.84
5.66	0.63
0.21	-2.14
-2.02	-5.42
6.18	-4.37
-1.34	-5.59
-3.3	-2.6
2.21	-3.18
-0.4	4.77
3.13	-7.13
8.15	-0.68
-8.17	3.88
-1.15	-1.25
-5	9.27
0.16	-8.3
-8.06	-1.45
-3.78	8.11
0.93	4.05
2.03	-2.62
5.27	5.64
2.86	3.38
-5.63	-0.15
-5.08	-1.06
2	0.17
3.11	4.71
7.57	-7.02
-8.54	1.19
4.82	-5.9
-0.02	-1.98
-3.91	8.14
-2.36	-4.7
-9.19	3.03
-2.49	-2.09
8.65	2
-0.99	-2.1
2.68	7.13
9.38	-9.36
-8.95	-2.12
-0.85	-7.24
7.15	5.96
8.52	0.68
-0.72	-4.96
0.69	1.24
2.48	-4.67
6.38	1.62
-6.4	-4.85
1.2	5.9
8.64	4.04
-0.32	4.13
-9.78	1.39
-6.6	1.51
5.11	8.94
-8.9	-1.58
8.59	-7.3
-5.93	-5.58
7.76	5.44
0.26	-1.78
1.53	-1.89
8.16	-4.42
-6.35	9.09
-5.12	-1.81
-7.59	-7.35
1.92	8.33
-6	3.92
-4.69	7.37
1.51	-5.99
6.3	9.74
4.41	8.78
4.4	4.07
8.64	-7.31
8.22	4.25
-2.35	-4.69
8.22	2.7
-4.02	2.54
2.59	2.69
-5.5	5.05
-3.11	-7.48
-4.39	3.62
0.42	9.77
-1.65	5.49
6.5	-2.14
2.45	5.34
1.26	-5.14
-4.04	2.37
6.96	9.14
-1.76	-6.78
4.7	-2
-2.43	-9.84
-8.48	3.96
-7.6	-7.23
2.6	-2.72
5.81	8.24
0.4	-6.06
-8.33	-0.08
-5.07	-8.35
-7.3	-4.23
7.75	6.55
-1.1	5.77
-4.73	-6.8
-0.7	7.19
-2.72	3.92
0.7	6.39
0.77	8.49
-4.39	9.18
-1.55	-3.1
