8192	
0.1	0.08
-9.42	-6.96
-6.99	-4.02
6.46	-2.74
-4.3	-4.65
8.99	2.43
8	7.17
3.54	8.07
-7.36	-3.02
-3.65	-0.42
1.43	-2.27
3.19	-1.34
-1.35	0.58
7.42	2.13
-3.15	6.95
-5.46	2.85
-1.49	9.14
8.83	-9.75
2.23	9.25
0.64	4.05
-6.24	-3.67
-7.82	3.65
7.06	-8.95
-8.48	-4.19
-7.95	-7.43
8.56	6.96
-0.03	-1.66
-1.76	4.89
-1.81	-9.16
-0.62	-0.12
-4.3	-5.44
7.85	-8.5
-9.92	-3.91
5.93	-5.8
-0.49	9.68
-4.69	-8.72
9.74	-4.56
8.5	-2.48
-6.8	-6.57
-7.09	-7.25
-8.36	5.94
2.37	4.04
9.4	5.93
0.82	8.67
5.8	6.45
-8.32	-2.62
0.95	-2.05
-1.26	4.39
8.01	-4.09
-1.64	-1.45
6.48	-2.01
8.07	0.38
-0.29	0.48
2.23	8.95
-0.83	5.03
2.83	-8.59
2.91	-4.65
-2.71	8.5
7.02	-2.17
1.52	6.73
-1.6	4.61
-2.06	5.54
-8.36	3.13
-9.06	3.72
8.19	-9.33
-9.13	8.3
-8.81	-5.02
8.22	-1.72
-7.53	4.58
8.14	-6.34
-0.2	-5.86
4.36	-9.67
-9.55	2.75
-8.72	-8.93
8.75	-3.89
-5.27	-6.11
4.15	-1.52
7.21	8.15
4.09	-4.82
-8.94	-7.03
9.99	-4.68
-2.34	6.5
-9.53	6.5
-4.49	-3.96
1.55	-3.33
-3.98	-2.6
8.99	6.66
-1.64	-6.99
7.33	-0.74
7.65	-5.47
9.38	-0.46
5.4	-8.61
-0.75	-9.29
4.9	-1.76
-0.79	8.06
6.29	-2.95
-1.71	-1.22
-3.26	-3.41
7.44	3.61
-7.61	-1.62
0.65	9.84
-4.94	-2.84
4.42	-5.08
8.2	-8.69
-2.39	-3.95
5.74	-9.14
-1.72	4.58
-2.99	5.52
-2.68	-9.21
0.31	9.12
-6.27	-9.32
6.95	-5.93
0.53	-4.91
-0.7	-0.3
5.21	-5.97
-2.38	-0.26
9.13	-5.92
-2.14	1.51
4.3	-1.47
8.91	-2.02
-1.95	-2.28
-1.27	-1.1
3.74	-3.02
-3.34	9.14
-2.59	9.27
-3.86	3.35
-4.24	6.84
-2.07	8.96
5.49	5.45
8.96	-7.59
9.99	-1.08
-4.45	-5.09
-1.84	8.33
-6	-0.34
-8.72	-1.26
8.36	6.34
-3.53	-0.01
-5.69	9.55
-8.29	6.78
-3.35	-8.96
1.34	-6.86
-8.71	-5.74
8.57	-3.77
-4.94	-9.31
-6.08	-7.4
5.17	0.37
5.94	-6.54
-1.84	-9.41
3.18	-1.55
3.07	0.89
1.81	-8.08
2	-3.46
-1.8	6.23
2.05	9.39
-1.16	-3.31
6.97	4.88
-9.99	-4.45
5.12	6.92
-7.15	8.95
-0.34	-4.88
9.15	3.23
2.43	-0.24
-1.53	2.86
-5.93	-2.19
-3.79	-6.97
3.39	-6.95
6.39	6.61
-7.3	-4.45
-4.27	-6.4
1.01	-1.16
-2.38	-6.12
-5.2	-0.14
-2.3	-6.21
8.08	5.64
4.41	1.85
-2.15	-2.18
-0.74	-2.36
-9.9	7.05
1.34	2.11
-6.79	7.93
-0.89	-7.28
-8.63	5.82
-2.25	-8.61
-3.67	-8.76
-2.49	4.93
-4.56	8.66
-0.42	4.88
-3.68	8.9
-9.55	6.07
6.84	9.66
3.54	7.68
8.5	-1.25
