2048	
9.78	-8.26
-5.72	-7.39
3.05	0.24
-6.71	1.29
-8.09	-6.85
2.58	-0.12
-5.75	3.87
-2.35	-0.89
-6.91	8.4
6.47	-9.8
7.56	0.05
-2.86	-3.45
5.57	1.75
-0.26	1.31
-7.73	5.61
-3.62	9.9
-2.84	-7.84
-2.37	-6.83
2.43	4.74
4.1	1.49
-5.88	-5.41
9.94	-9.76
4.09	-5.38
-6.46	1.75
-7.82	1.72
9.63	4.43
9.39	-8.31
7.14	-2.06
-1.93	4.07
-7.54	5.27
-0.92	-1.11
1.3	-2.21
7.4	8.84
-7.72	7.81
6	-5.37
0.95	6.49
-6.24	6.71
6.31	-6.44
-2.56	-9.95
-5.68	4.31
1.97	4.93
-7.53	2.22
8.78	-7.47
7.96	-7.89
4.76	6.64
1.73	3.54
7.31	-4.17
-1.86	-5.65
5.03	3.3
-0.13	-5.04
6.38	-1.98
1.34	2.96
2.69	-6.23
-3.17	-5.46
8.46	9.75
3.24	7.06
-8.69	-0.43
4.98	8.89
0.93	7.28
-1.16	0.43
-4.55	-1.17
-2.62	-6.26
-6.96	7
4.34	1.8
-1.54	-4.99
-6.88	-3.73
-4.57	-8.27
8.16	-6.8
5.19	-2.69
-7.75	-0.55
6.31	-4.92
-6.11	-8.38
5.39	-9.18
9.41	-8.79
1.67	4.37
3.4	8.11
-9.11	-9.68
5.64	8.53
-4.79	0.43
8.81	-7.61
-5.12	7.18
7.22	-3.81
-3.32	-3.37
-9.86	0.16
-8.55	-0.2
5.27	5.73
0.96	-0.31
-8.62	9.02
-8.97	3.67
5.32	-4.91
-0.75	-6.35
1.52	2.05
2.77	-7.12
3.25	-0.91
-8.12	8.63
-3.57	-1.42
9.81	-1.81
4.36	-9.83
-4.28	9.24
-0.63	9.36
8.81	2.09
-7.11	-5.5
-8.43	2.08
8.02	6.96
-1.03	-6.45
0.87	-5.61
8.08	3.3
0.5	-8.63
-1.98	9.49
-7.72	1.63
6.1	5.5
-9.12	-5.55
8	-1.9
-9.85	4.4
9.37	-9.07
1.59	9.14
-4.1	-6.28
1.07	-9.39
-6.51	-5.24
-3.66	-2.55
-9.46	2.9
-8.74	5.19
7.28	2.28
1	-0.97
-5.79	9.7
8.13	-8.75
-6.94	-9.53
-2.48	3.31
2.24	1.76
9.5	1.07
9.14	-7.14
-0.84	5.24
5.6	-5.95
-2.76	-7.12
-7.17	-0.23
0.08	-6.85
8.36	2.52
6.27	5.75
7.67	-9.29
9.5	-9.03
7.14	-3.93
9.72	0.06
4.27	7.6
9.32	-6.81
3.04	1.87
-9.84	4.73
4.95	-7.23
9.24	4.56
-4.31	-0.18
-9.43	-4.31
0.05	-4.61
4.92	-9.48
-7.44	9.59
6.06	-0.92
-5.58	-3.96
8.84	-2.75
-6.74	3.38
9.82	4.53
-0.53	-1.65
8.12	-4.02
-3.82	-4.11
-2.36	-6.22
-3.4	2.28
7.98	5.92
-8.22	-1.17
7.11	-4.53
-6.18	-9.89
8.57	-1.8
-7.36	9.54
2.04	-9.27
-2.24	4.29
-7.44	-2.77
7.5	-6.54
3.97	0.88
-5.4	-0.56
9.49	3.08
-7.73	-5.69
-4.98	3.81
-8.28	-3.31
0.44	3.79
-9.71	-3.19
7.41	-5.91
-3.88	-5.18
-6.97	-7.87
-7.65	3.43
9.81	-8.11
9.69	-7.49
6.05	1.1
6	6.24
8.63	-4.9
8.46	-9.06
-8.01	3.27
-5.7	8.64
-2.01	2.08
-7.5	1.14
5.85	-1.41
3.39	-1.65
2.78	6.98
7.66	-0.93
9.3	-5.8
-7.24	-6.55
0.82	-1.31
8.41	8.39
-6.28	-6.72
9.49	9.97
-8.49	-9.1
5.16	-7.01
-8.28	3.96
9.06	-6.52
-1.96	6.76
9.91	6.07
-9.59	-8.24
-1.87	0
0	-0.92
-6.99	-4.15
0.57	-8.32
6.88	-5.74
5.73	0.5
-1.14	9.28
-3.58	3.25
4.05	0.02
9.1	0.84
9.92	1.67
9.64	-5.03
6.22	-9.66
-7.73	2.31
-9.68	8.03
8.38	8.42
-4.14	4.86
0.65	3.64
-8.31	-3.15
-7.45	7.78
6.99	-1.76
7.64	-6.15
5.28	-7.25
-2.54	-5.68
-3.72	-7.51
-3.37	2.38
6.1	-3.13
-2.72	0.83
7.08	-0.14
-7.6	-0.15
-9.43	-5.94
9.75	9.68
-0.93	5.71
7.85	8.79
-1.05	-6.11
0.08	3.65
8.85	-3.91
-1.17	-9.52
7.52	-1.57
2.59	-6.59
6.08	3.82
-5.45	-0.14
-4.7	4.91
-7.92	4.26
1.87	-9.63
-0.03	6.66
5.26	-5.71
8	7.78
-6.28	1.81
0.37	4.79
-5.09	9.63
-6.06	-6.57
-7.93	0.02
-4.13	6.78
-7.92	7.26
4.7	-5.04
