256	
-1.87	-6.09
-0.51	8.22
-7.01	-9.37
4.14	-5.25
-2.73	2.25
9.22	-8.78
-0.89	-4.28
8.76	-2.07
-3.72	-4.21
-6.13	-6.1
-9.48	-7.47
8.47	-1.25
-3.67	8.08
-3.71	-4.32
8.42	-7.3
2.31	-7.1
-5.28	-9.95
-0.08	-2.47
6.27	8.85
2.46	-3.83
-3.8	-3.15
-2.77	-2.49
7.87	-8.29
-0.01	-9.12
-5.52	-0.3
2.65	-1.32
8.66	-5.3
-8.5	7.66
4.04	9.38
7	-7.62
0.51	-8.55
-7.69	7.2
-5.09	-7.32
2.53	-6.46
-1.24	5.38
3.53	-3.45
8.37	2.09
-6.04	-6.08
1.1	8.27
0.4	-6.08
4.43	-0.88
-0.37	-6.94
2.6	-8.22
-5.76	-1.72
-5.36	8.31
0.65	-1.2
-9.73	9.19
8.79	-6.84
-0.69	-4.18
4.76	-1.33
-9.83	-3.73
-8.18	-4.46
1.08	4.66
4.9	9.35
-8.47	0.62
1.79	-8.3
1.72	-2.44
-7.99	0.28
-6.85	4.65
-4.88	6
-3.15	7.02
2.91	4.21
1.63	3.75
1	5.55
-9.06	6.26
2.74	0.62
4.22	9.82
6.23	2.34
-4.89	1.95
-0.37	-8.86
7.75	4.88
-8.36	-2.79
4.02	9.22
8.46	7.27
3.67	-4.71
-2.58	-2.91
3.7	6.32
-3.94	-0.05
2.62	-4.03
2.64	-0.24
1.75	-6.18
-7.93	-0.8
1.6	0.46
3.69	-3.27
-4.8	-2.83
-1.75	-8.54
7.78	6.34
-9.52	-3.73
-3.83	0.93
-6.85	7.95
-0.43	1.94
-2.01	0.03
-9.64	0.3
-7.24	5.62
2.91	6.05
-9.85	-5.37
6.89	-1.69
9.79	8.75
9.09	-6.33
-1.96	-6.17
-0.83	-8.54
3.25	8.13
3.05	-9.28
-3.96	8.02
-7.3	-1.08
9.91	-7.07
-6.07	0.92
1.6	-0.98
-0.24	-3.52
-7.35	-0.11
9.64	-7.56
-1.75	-1.22
7.75	-3.92
5.54	-7.44
-7.07	-1.27
-3.69	8.2
-8.01	-9.03
1.01	-0.17
5.8	3.01
3.81	1.08
-6.52	-1.64
-7.55	4.63
-6.95	-1.82
8.76	-3.94
4.33	8.92
8.5	-4.87
4.04	2.56
2.57	5.57
6.74	-5.86
1.29	1.97
-1.07	-0.18
-1.15	-9.9
-4.73	-9.59
0.62	6
-2.29	-7.94
-5.53	2.81
-0.14	-6.84
-6.54	1.51
6.48	-5.44
4.29	2.29
6.74	-3.3
-6.36	2.17
9.92	-0.79
6.42	3.16
5.63	2.23
-2.74	-6.78
-7.29	-6.73
-7.95	6.2
-8.44	8.6
-4.35	-0.84
1.31	-8.72
-3.9	-3.78
-0.01	-9.84
6.29	-9.75
0.23	7.96
-1.27	1.91
8.25	-7.18
7.69	3.8
-2.04	4.96
-2.63	-7.4
-9.9	-5.35
3.33	9.93
6.68	6.54
-7.36	7.25
4.05	-1.92
-5.72	8.88
8.57	-8.24
0.64	9.36
2.15	-5.32
6.84	-5.29
5.81	5.57
7.66	6.25
-6.68	-4.78
9.11	0.19
9.52	4.31
-8.29	9.59
-7.27	4.55
-0.51	1.85
1.93	0.46
-8.98	2.2
-4.03	-3.54
1.24	9.37
0.33	-1.3
2.06	-2.23
-7.35	4.31
3.53	-7.5
2.16	2.08
-5.48	-8.98
7.8	0.99
7.65	5.75
8.2	-2.04
-3.93	1.97
-2.72	8.67
1.33	9.4
-8.87	-6.94
5.81	-2.38
9.87	4.51
5.92	7
3.93	-7.68
-4.38	-9.73
-5.58	4.62
2.72	-7.16
3.46	8.91
-1.03	8.48
4.15	-3.05
-2.25	3.86
-9.68	-3.48
5.02	-1.73
1.87	0.63
-3.64	1.01
-7.46	6.38
9.59	9.46
0.94	-3.69
6.93	-1.11
8.18	-0.8
-2.98	-9.16
-1.58	8.99
1.62	-2.24
8.81	3.68
5.96	-9.86
-8.54	9.69
1.75	2.49
-1.66	5.01
7.5	-1.68
8.67	-9.51
4.78	5.59
-6.89	5.28
8.43	-1.65
0.33	7.04
3.8	-8.7
0.35	7.63
-4.13	-7.95
7.84	0.98
-3.49	4.82
2.59	-3.23
1.19	-1.27
4.79	-3.54
-2.43	5.19
-1.95	2.1
-2.79	-0.95
-5.1	7.65
-7.4	5.2
9.91	7.91
-6.18	3.81
9.52	4.86
9.66	-9.51
8.42	-8.76
-1.76	5.56
3.72	-5.06
0.32	3.72
-2.1	5.32
-6.96	2.27
6.34	5.55
-3.77	-0.23
4.02	-8.91
-1.25	-0.08
